Date,Screen Name,Full Name,Tweet Text,Tweet ID,Link(s),Media,Location,Retweets,Favorites,App,Followers,Follows,Listed,Verfied,User Since,Location,Bio,Website,Timezone,Profile Image
05/08/2022 13:50,@WeStay_WeFight,WelcomeHomeWynonna,"You are connected. You are as one. The Keeper of the Bones, and the Stone Witch's Son. #WynonnaEarp #BringWynonnaHome",1555415920473886721,,,,0,0,"Cheap Bots, Done Quick!",28,1,1,,2021/12/13,,,,,View
05/08/2022 13:50,@Sumrun3k,August D,JIMIN REVIVED BANGTAN'S TWITTER ACCOUNT @BTS_twt 😭😂,1555415920465543168,,,,0,0,Twitter for iPhone,28,170,0,,2021/04/02,Pakistan,Cause I'm busy 24/7 what rest?,,,View
05/08/2022 13:50,@mlgr48,祈手むぎとろ,ゴールデンカムイの家永ホテルの元ネタやん(？) 観たい,1555415920461647872,,,,0,0,Twitter for iPhone,292,1145,28,,2014/10/07,,恥の多い人生を送ってきました。ゲームガンダム洋画何でも好き。どこに出しても恥ずかしい腐れ三十路。お別れはブロでなくリムだと嬉しいです,,,View
05/08/2022 13:50,@hsamhsam607u8,حسام قاسم,ثم ينادي مناد يا أهل الجنة : خلود بلا موت اللهم هذه المنزلة وهذا النداء ️ ◃,1555415920453079040,,,,0,0,Twitter Web App,11,62,0,,2016/10/26,,,,,👤
05/08/2022 13:50,@luisangelarmen7,B A L Ð E R R A M A,Te ves bien eh!! RT @FrancescoValdos: Te queda bonito tanto amor propio,1555415920448679938,https://twitter.com/francescovaldos/status/1555226883465400322,,,0,0,Twitter for iPhone,318,172,0,,2013/09/09,"Sinaloa, México",,https://www.instagram.com/luisbalderramaa/?hl=es-la,,View
05/08/2022 13:50,@wmsm_sp,♡♡♡,キャッチミーイフユーキャン 東京公演のお譲り先を探しております。 【日時】8/25 夜 【枚数】1枚 【座席】2階 10列~11列 7~19番 【金額】ご提示ください 【取引】要相談 必要事項明記の上直接DMまでご連絡ください。 #キャッチミー求 #キャッチミー譲 #キャッチミーイフユーキャン譲 #snowman譲,1555415920436477953,,,,0,0,Twitter for iPhone,22,0,0,,2017/03/16,,"20代,関東",,,View
05/08/2022 13:50,@lacayo_zuniga,Rolando Lacayo,,1555415920432107521,,https://pbs.twimg.com/media/FZXyh9TWYAIbHr7.jpg,,0,0,Twitter for iPhone,89,131,0,,2021/05/27,,student medicine ⚕️,,,View
05/08/2022 13:50,@pritchard_ebx,Drunken Frank Pritchard,Your sentinel health implant should kick in soon.,1555415920423702528,,,,0,0,pritch_ebooks,44,5,0,,2018/05/01,,"I may be a bit tipsy, but I'm still the best Cyber Security Chief. Markov bot run by @spacenettle. Code: https://github.com/tommeagher/heroku_ebooks",,,View
05/08/2022 13:50,@ezramaximoff,ezra,"3 days na akong naglilinis super sakit na ng katawan ko, tapos kulang pa sa tulog tapos late na kumakain haha 😵‍💫",1555415920402898944,,,,0,0,Twitter for Android,1487,162,0,,2020/04/01,,( : (,,,View
05/08/2022 13:50,@beautyjeon1,proud_of_You⁷⟬⟭JK'S GF💜🐰,معنی لیریک اصلا با ام وی هم خونی نداره🤡 RT @Ftima_VK: یه جا تهیونگ تو اهنگ‌میگه : “ یکم نزدیکتر بیا ، بیشتر از این منتظرم نزار” - :))))))),1555415920402743298,https://twitter.com/Ftima_VK/status/1555412860624424968,https://pbs.twimg.com/media/FZXvv9OXwAAeV-z.jpg,,0,0,Twitter for Android,1839,2151,0,,2022/03/22,jungkook's heart,You saved me from the dark life i had(◍•ᴗ•◍)💜🐰i am Hoseok's umbrella 🐿☔ @Bts_twt,,,View
05/08/2022 13:50,@shinchain0,Shinchan,Twitter bhan mujko bhi blue tick dedo 😢,1555415920398716928,,,,0,0,Twitter for Android,602,522,0,,2018/08/31,India,एंप्लॉयड!! हाइपोक्राइट!! लिटरेट!! शिटपोस्टर!! मिमस!! पैरोडी!! नो इंटरेस्ट इन पॉलिटिक्स!!,https://instagram.com/shinchain0official?utm_medium=copy_link,,View
05/08/2022 13:50,@13_jiminluv,DaniluvBts,Algo me dice que llegarán armys por tremenda canción y colab que nos dio benny,1555415920398450688,,,,0,0,Twitter for iPhone,256,697,0,,2020/04/22,방탄소년단,VMINKOOK💘 ONLY ARMY OT7 💜 LOS BITI SON MI HIDA ENTERA,http://instagram.com/kimminchy,,View
05/08/2022 13:50,@cdpositive,cd 🇺🇦 🌻,"""With it, Democrats opted to seek a new 1 percent tax on corporate stock buybacks, a move that would make up at least some of the revenue that might have been lost as a result of the changes, "" RT @adallos: Democrats, Sinema reach deal on new taxes in Inflation Reduction Act",1555415920389959680,"https://twitter.com/adallos/status/1555363251835338754
https://www.washingtonpost.com/us-policy/2022/08/04/inflation-reduction-act-sinema/?tid=ss_tw",,,0,0,Twitter for Android,163,297,5,,2010/03/04,,Voter,,,👤
05/08/2022 13:50,@Mang0Ebooks,Mang0 eBooks,We live in a bit Melee grind into late night game after.,1555415920373366789,,,,0,0,Mang0 Ebooks,32,1,1,,2019/08/17,,pontification from the depths of twitter,,,View
05/08/2022 13:50,@crazyfactguy66,Americanpatriot66,"Uy scuti is the largest sun in the universe. It has a radius more than 1,700 times bigger than our sun.The volume of this could fit almost 5 billion of our sun.",1555415920369082370,,,,0,0,Twitter for iPhone,1,19,0,,2022/07/23,,"Love’s history,Geography,Science,politics and sci-if.Hope to make some people smile and give out facts!",,,View
05/08/2022 13:50,@ljjyi,إيلاف,الامر اشبه بإنطفاء الروح بعد شغف عمييييق,1555415920356593669,,,,0,0,Twitter for iPhone,48,51,0,,2021/03/01,,,,,View
05/08/2022 13:50,@jigokugata_bot,地獄型人間動物園　歌詞　bot,誰か Help me out Help me out 電波の鎖で繋がれて 栄華を演じる 孤独なマイライフ 一体何と闘っているんだろう 分からないまま post into the world /顔本耽溺ガール,1555415920331620353,,,,0,0,twittbot.net,94,25,2,,2014/11/14,,地獄型人間動物園の非公式botです。 フォロー、拡散お願いします。 リクエストはDMまで。,,,View
05/08/2022 13:50,@RuWwwwadEsu,감정을 모르는 사이보그 루와,아히코야 무슨 소리야 ㅠ 너의 이름은 너랑 잘 어울리는 멋진 이름이라구..ㅠ...,1555415920323227648,,,,0,0,Twitter Web App,31,44,0,,2020/06/14,불편하면 편하게 블언블해주셔요 기분 나빠하지 않음,"프사,헤더 : 밥빙기님의 은혜... 쩐다..봐라...나의 프사와 헤더를..",,,View
05/08/2022 13:50,@katsusand_bot,一晩中バイオハザードを実況す(略)bot,ケイボーンさんがちょっと テンション下がっちゃったなあ,1555415920310308864,,,,0,0,twittbot.net,302,385,3,,2012/09/30,ホームムービー,僕は好きなんだ。この動画 ※とある実況動画のbotです。自動で動画内の台詞を呟くだけです。,http://www.nicovideo.jp/watch/sm4800927,,View
05/08/2022 13:50,@saipulmf,movie ◥•ﻜٕوِبون• ﺧٕٓصٍمٍ•ﻜٕوِدٓ,Hardest situation and means for mass communication and ؟? نمشے 🔹W77🔹 🔹W77🔹 🔹W77🔹,1555415920285294592,,,,0,0,Echofon  Android,58,78,0,,2012/01/08,,,,,👤
05/08/2022 13:50,@hamster_kirari,鈴瀬葵@ 垢開設5周年突破,新しいVtuberグループ「やつどき」,1555415920264089600,,,,0,0,Twitter Web App,35,71,0,,2016/10/04,,キャッシュレス決済、ガジェット、小売店マニア。Linux推し(竹林界隈、PC-FREEDOM、Distroナナッキー各氏応援)。ときどき人工言語、語学、格安SIM。三河デザイン合同会社 代表。鈴宮さくらんぼ。 / 裏垢: @B46Zw,http://mikawa.design,,View
05/08/2022 13:50,@ogunstar,Ogün Yıldız,Günaydın güzel memleketin güzel insanları…,1555415920247455744,,,,0,0,Twitter for iPhone,810,779,3,,2010/04/09,,Bozbey,,,View
05/08/2022 13:50,@sorakanata_sky,空かなた🌙☁️,パンのとこの橋の精霊さんはバグか、？,1555415920239341568,,,,0,0,Twitter for Android,8,16,0,,2022/02/17,,sky垢 羽ばたく季節育ち 実録漫画見たりお絵描き載せたり草原で日向ぼっこしてます( ˊ࿁ˋ ) ᐝ,,,View
05/08/2022 13:50,@sern_hacking,テス,咳が残ってるし味覚もやや鈍いしダルいし外は暑い,1555415920218357760,,,,0,0,Twitter for iPhone,445,764,24,,2011/08/14,,μ'sとかLiSAとか東山奈央さんとかTrysailとか虹ヶ咲とかAqoursとかウマ娘とかいろいろアニソン全般,,,View
05/08/2022 13:50,@suenoi41,🦁สิงโต43🐯,น่ายัก น่าร้ากกกกก กินไก่กับกลัฟและพี่อัพ อีกแล้วเหรอคับ GULF KANAWUT @gulfkanawut #กลัฟคณาวุฒิ #GulfKanawut,1555415920193175552,,https://pbs.twimg.com/media/FZXyYu0acAArTRA.png,,0,0,Twitter Web App,1191,691,0,,2021/07/21,,ต้าวแสบ&MG🐼⚽️❤🌞🌻 🤍☁️ครบรอบ2ปีและพรหมลิขิต 3ปี เติบโตขึ้นแล้ว @MSuppasit @GulfKanawut #MewSuppasit #GulfKanawut #MewGulf,,,View
05/08/2022 13:50,@Zernen_krbot,제르넨 K. 덴카트,듣기 싫은 말은 입으로 막는거래요...(술에 취해 풀린 눈으로 헤실헤실 웃는다),1555415920180609029,,,,0,0,twittbot.net,6,5,0,,2012/10/07,,"제르넨 K. 덴카트/24세/레드블레이드 마탄군 하사. 반자동봇 예정. 요아힘 자가서(Sagasser_krbot)와 커플. 멘붕의, 먹보 젤넨. [N] 느와르 버전(34세. 경찰. 소장)",,,View
05/08/2022 13:50,@sujsjsjsms,Sujsjsjsms,"Child Leaks / Teen Leaks / Telegram Leaks / Discord Leaks - Join Fast! Free MEGAS (100GB)! ✅  #teendiscord #young #teenleaks #megalinks.,l,",1555415920176152576,https://t.me/paradisevfive,,,0,0,Twitter Web App,0,0,0,,2022/08/05,,,,,👤
05/08/2022 13:50,@ryuuga_mgk,魔学ーりゅうの屋,幻舞：魁堵と喋ってたらいきなりｶﾞｸﾝｯて倒れて、起き上がったら ｢ハハッ！君の友人はね、僕が乗っ取ってしまったから二度と会えないよ！(ミッ○ー声)｣ って言われたのが最大のトラウマと化してる,1555415920125718529,,,,0,0,twittbot.net,14,4,1,,2014/11/12,,,,,👤
05/08/2022 13:50,@butatakosu25,やる気スイッチ,味方批判系配信者にいざ自分が批判されたら嫌いになった、って人間的すぎる,1555415920113491968,,,,0,0,Twitter Web App,84,189,1,,2015/03/24,,ヘ(゜ο°;)ノ☦️闇森🌳🌃🌳ダークGAISUTO☦️ 目標：意味のある長時間労働 ワタシラガが好きだけど勝てないので使いません,,,View
05/08/2022 13:50,@tqvur1659674809,foden,26/264/3003 78:26:34 م ?؟ ٱےهےربَ ٱےهـربَ سےفورا choose ◥•ﻜٕوِبون• ﺧٕٓصٍمٍ•ﻜٕوِدٓ,1555415920113172480,,https://pbs.twimg.com/media/FZXyiOeVEAAduXl.jpg,,0,0,Twitter for iPhone,0,32,0,,2022/08/05,,,,,View
05/08/2022 13:50,@dawonhanabi,불꽃놀이✖︎花火,다원이는 오늘 계란을 먹었고 먹고 싶다고 했던 행복한 팬케이크는 아직 못 먹었다고 함! #다원 RT @d724r87: ちなみにダウォン今日食べたのはたまごで幸せのパンケーキはまだ食べてないとの事…,1555415920109305857,https://twitter.com/d724r87/status/1555414836476948480,,,0,0,Twitter for iPhone,1144,611,14,,2019/11/17,Seoul,당프/판5/日本語&한국어,https://youtube.com/channel/UC0wa8cmjUN9sg7rYVmXkN_g,,View
05/08/2022 13:50,@pasteldrago,Pastelskies 🌸✨,#PS4share,1555415920092250113,,https://pbs.twimg.com/media/FZXyiTRXgAAHBVY.jpg,,0,0,PlayStation®Network,17,59,0,,2020/05/30,,🌸Hiya I’m Sakura!🌸 ✨23✨ 🌼Aspie 🎨I Mostly Do Anime/FFXIV Art!🎨,,,View
05/08/2022 13:50,@oncolle_sayaka,さやか@㍿オンライン大学,8/5 ＃今日の選択 ①弟と買い物に行く（15:00〜） ②mtgの準備 ③パピコを食べる ④ゼロストレス営業読む,1555415920067346432,,,,0,0,Twitter for iPhone,2171,3265,9,,2022/02/20,自分の人生は自分で選択できる,"""自分の人生は自分で選択できる""に惹かれて㍿オンライン大学（@oncollege2020）内定者になることを決意|愛知|私立文系|23卒|ISFJ|B型|4人兄弟の長女👨‍👩‍👧‍👦|低身長|スーパー負けず嫌い👊🏻|寝ることと食べることが大好き💓|笑顔☺️|納得内定|",,,View
05/08/2022 13:50,@_mibic,bicci 🧃,"BANGKE RT @tokrevfess: tr! WARNING SPOILER sanzu, kajut (waktu jamet), baji in real life",1555415920058970113,https://twitter.com/tokrevfess/status/1555408091859980288,https://pbs.twimg.com/media/FZXrah_VsAA0Frz.jpg,,0,0,Twitter Web App,14,149,0,,2022/01/31,she/her • not spoiler free ⚠,"20+ | shitposts, rts, art ✷❗do not repost❗",,,View
05/08/2022 13:50,@5PxDEwrMMdQ5b08,グラブル救援用,F269BD08 :参戦ID 参加者募集！ Lv200 ウィルナス,1555415920058802176,,https://pbs.twimg.com/media/Ed52pQnUMAAwavQ.jpg,,0,0,グランブルー ファンタジー,0,0,0,,2020/04/14,,グラブル救援用垢,,,👤
05/08/2022 13:50,@PEACCHY_PJM,민아⁷🃏📌RT PINNED PLZ,Lmao the music video,1555415920050331648,,,,0,0,Twitter for iPhone,1104,1923,5,,2020/05/28,7G💜,"#EQUALSIGN : 𝐉𝐔𝐒𝐓 𝐀 𝐏𝐈𝐄𝐂𝐄 𝐓𝐎 𝐆𝐈𝐕𝐄 𝐒𝐓𝐑𝐄𝐍𝐆𝐓𝐇, 𝐈𝐍 𝐓𝐇𝐄 𝐏𝐔𝐙𝐙𝐋𝐄 𝐎𝐅 𝐎𝐔𝐑 𝐇𝐄𝐀𝐑𝐓𝐒",,,View
05/08/2022 13:50,@rikudenOfficial,北陸電力株式会社,■プレスリリースをお知らせいたします■ ＜石川＞「警戒体制本部」の解散について,1555415920038006786,http://twme.jp/rkdn/01dM,,,0,0,Tweetmanager Series,3691,1,185,✅,2010/08/19,,北陸電力の公式アカウントへアクセスいただき、ありがとうございます。当アカウントでは、当社の電力需給状況のお知らせや、お客さまに役立つ情報など、幅広く発信してまいります。なお、特定のアカウントに対するフォローやリツイートは原則いたしませんので、ご了承ください。,http://www.rikuden.co.jp/,,View
05/08/2022 13:50,@_cryptim,"angie, el bot, la leyenda",Viktor arcane the man you are,1555415920033554432,,,,0,0,Twitter for iPhone,474,534,3,,2018/02/18, 𝑅𝐸𝐵𝐸𝐿𝑹𝑬𝑩𝑬𝑳,love you to the 🌙 and to 🪐 /,http://no.xn--6ii/,,View
05/08/2022 13:50,@Motiduki_Moon_,もちづきれん🌝,罪火「どこにいても捕まえてやるよ」,1555415920025018368,,,,0,0,Twitter for iPhone,133,112,0,,2022/02/07,成人済み　フォロバ気まぐれです,小学5年生の美少年石油王 詳しくはプロカに！スケブ→ https://skeb.jp/@Motiduki_Moon_ ファンアートとか→#もちづきれんらくちょう,https://profcard.info/u/KWkbO3JPaNRKZeCtgtvTfVbH2TA2,,View
05/08/2022 13:50,@deepbreathless,냥,허리 얇죠,1555415920020901888,,pic.twitter.com/AJR9tdUFxF,,0,0,Twitter for iPhone,14,0,0,,2022/07/18,,,,,View
05/08/2022 13:50,@preddyk2,Karen Preddy,"A race to the bottom for the UCP leadership race #alternatefacts RT @BrianJeanAB: I talked about these issues some time ago. Some members of the left said I was wrong but: ""Data from Health Canada (HC) says that up to and including June 24, there was a total of 355 reports of deaths following vaccination.""",1555415920020840448,https://twitter.com/brianjeanab/status/1555371770642849793,https://pbs.twimg.com/media/FZXKYd7WQAc7WCm.jpg,,0,0,Twitter for iPhone,686,1477,33,,2012/12/06,,"#yyc current events, politics, sports, humor and cat videos.",,,View
05/08/2022 13:50,@damknj,Dam⁷,I'm delulu enough without them doing anything 😭 RT @yehbts: talking about “give me all your kisses” and “ur so damn beautiful i swear u make me sick” do they genuinely know how insane i am ???,1555415920016752640,https://twitter.com/yehbts/status/1555408433586884608,,,0,0,Twitter for Android,248,358,1,,2013/08/27,🇲🇽  ✨She/Her✨,🌙 I want to find the real me 🌙 Most of my tweets are in english bc I can't practice irl and I don't want to forget so...,,,View
05/08/2022 13:50,@duttysoul__,TIA.,sigh RT @fishieeeee: Bored horny lonely,1555415920016666631,https://twitter.com/fishieeeee/status/1555059888212131840,,,0,0,Twitter for iPhone,3700,1893,1,,2011/03/04,trappin. ,22. nsu. certified♐️ || IG @ shop.bgco,http://www.shopbgco.com,,View
05/08/2022 13:50,@fanfan_zzzz,づづﾌｧﾝﾌｧﾝ,8分でどれだけ描けるかなした！,1555415920004464640,,https://pbs.twimg.com/media/FZXyf3maMAEmHsm.jpg,,0,0,Twitter for iPhone,111,134,18,,2021/11/19,今年度の目標 腹八分目‼️食事中スマホ🙅‍♀️,𝟭𝟵⤴︎︎ ／ 𝘤𝘲𝘭 ／忘羨／𝘮𝘥𝘻𝘴原作履修中／日常ツイ他色々呟きます／アイコン自作です,https://lit.link/zzff,,View
05/08/2022 13:50,@3564_dd,アキタさん💪,ぱぶじーのランクに篭ってミルダムで無双する…ｯﾃｺﾄ！？,1555415920000274432,,,,0,0,Twitter Web App,201,211,1,,2017/04/30,ここ は にほん の しゅと,20代179cmの限界筋トレマン。へなちょこ戦車兵騎空士🎮💪🏼🤹‍♂@akita6san,https://youtube.com/channel/UCXuidAFx6vNAhuy2ahyl8Mw,,View
